verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
Yosua:1:39,su-id,3,2,Debir katut rajana ku Yosua dijieun cara ka nagri Hebron jeung Libna jeung ka raja-rajana.,"Semua makhluk yang ada di dalamnya ditumpas mereka, tidak seorangpun yang dibiarkannya lolos; seperti yang dilakukannya terhadap Hebron, demikianlah dilakukan terhadap Debir beserta rajanya, sama seperti yang dilakukannya terhadap Libna beserta rajanya.",0.6351,0.486,4,1.0,Low
Yosua:1:41,su-id,1,1,"Panarajang Yosua ti Kades Barnea diteruskeun ka kidul, ka Gasa di deukeut basisir, kitu deui sakuliah tanah Gosen nepi ka tanah Gibon di kaler.","Yosua menewaskan mereka dari Kadesh-Barnea sampai Gaza, juga seluruh tanah Gosyen sampai Gibeon.",0.7529,0.63,1,1.0,Medium
Yosua:1:42,su-id,1,1,"Raja-rajana katut wilayah-wilayahna sakali ngagempur beunang kabeh ku Yosua, sabab urang Israil dipangmerangankeun ku PANGERAN Allahna.","Semua raja ini dan negeri mereka telah dikalahkan Yosua sekaligus, sebab yang berperang untuk orang Israel ialah TUHAN, Allah Israel.",0.8278,0.957,1,1.0,High
Yosua:1:43,su-id,2,2,Yosua 11,Yosua 11,1.0,1.0,0,1.0,High
Yosua:1:43,su-id,1,1,"Sabada eta, Yosua sabaladna marulang deui ka pakemahan di Gilgal.",Kemudian Yosua dengan seluruh Israel pulang kembali ke tempat perkemahan di Gilgal.,0.7662,0.923,1,1.0,Medium
Yosua:1:44,su-id,1,1,"Kehila, Aksib jeung Maresa; jumlahna salapan kota katut desa-desa sakurilingeunana.","Kehila, Akhzib dan Maresa; sembilan kota dengan desa-desanya.",0.9203,0.867,0,1.0,High
Yosua:1:45,su-id,1,1,"Ekron katut desa-desa jeung lembur-lemburna,",Ekron dengan segala anak kota dan desanya.,0.6966,0.8,1,1.0,Medium
Yosua:1:46,su-id,1,1,"jeung sakabeh kota katut desa-desana deukeut Asdod, ti Ekron nepi ka basisir Laut Tengah.","Mulai dari Ekron sampai ke laut, segala yang di sisi Asdod dan desa-desanya,",0.8578,0.944,1,1.0,High
Yosua:1:47,su-id,1,1,"Asdod jeung Gasa, katut desa-desa jeung lembur-lemburna, kebat tepi ka anak walungan wates Mesir jeung basisir Laut Tengah.","Asdod dengan segala anak kota dan desa-desanya, Gaza dengan segala anak kota dan desa-desanya, sampai ke sungai tanah Mesir, Laut Besar dan pantainya.",0.8298,0.806,1,1.0,High
Yosua:1:48,su-id,1,1,"Kota-kota pagununganana: Samir, Yatir, Soko,","Lagi di Pegunungan: Samir, Yatir, Sokho,",0.8172,0.909,0,1.0,High
Yosua:1:50,su-id,1,1,"Anab, Estemoa, Anim,","Anab, Estemo, Anim,",0.9876,1.0,0,1.0,High
Yosua:1:51,su-id,1,1,"Gosen, Holon jeung Gilo; jumlahna sawelas kota katut desa-desa sakurilingeunana.","Gosyen, Holon dan Gilo; sebelas kota dengan desa-desanya;",0.9092,0.867,1,1.0,High
Yosua:1:52,su-id,1,1,"Oge: Arab, Duma, Esan,","Arab, Duma, Esan,",0.8012,0.75,1,1.0,High
Yosua:1:53,su-id,1,1,"Yanim, Bet Tapua, Apeka,","Yanum, Bet-Tapuah, Afeka,",0.8618,0.875,0,1.0,High
Yosua:1:54,su-id,1,1,"Humta, Hebron jeung Sior; salapan kota katut desa-desa sakurilingeunana.","Humta, Kiryat-Arba, itulah Hebron, dan Zior; sembilan kota dengan desa-desanya.",0.92,0.737,2,1.0,Medium
Yosua:1:55,su-id,1,1,"Oge: Maon, Karmel, Sip, Yuta,","Maon, Karmel, Zif, Yuta,",0.7364,0.8,1,1.0,Medium
Yosua:1:56,su-id,1,1,"Yisrel, Yokdam, Sanoah,","Yizreel, Yokdeam, Zanoah,",0.8619,1.0,0,1.0,High
Yosua:1:57,su-id,1,1,"Kain, Gibea jeung Timna; sapuluh kota katut desa-desa sakurilingeunana.","Kain, Gibea dan Timna; sepuluh kota dengan desa-desanya.",0.9365,0.929,0,1.0,High
Yosua:1:58,su-id,1,1,"Oge: Halhul, Bet Sur, Gedor,","Halhul, Bet-Zur, Gedor,",0.7309,0.889,1,1.0,Medium
Yosua:1:59,su-id,1,1,"Maarat, Bet Anot jeung Eltekon; genep kota katut desa-desa sakurilingeunana.","Maarat, Bet-Anot dan Eltekon; enam kota dengan desa-desanya.",0.939,1.0,0,1.0,High
Yosua:1:60,su-id,1,1,Oge: Kiryat Baal (atawa Kiryat Yarim) jeung Raba; dua kota katut desa-desa sakurilingeunana.,"Kiryat-Baal, itulah Kiryat-Yearim, dan Raba; dua kota dengan desa-desanya.",0.8617,0.95,3,1.0,Low
Yosua:1:61,su-id,1,1,"Kota-kota anu di gurun keusik nya eta: Bet Araba, Midin, Sekaka,","Di padang gurun: Bet-Araba, Midin, Sekhakha,",0.788,0.706,0,1.0,Medium
Yosua:1:62,su-id,1,1,"Nibsan, Kota Uyah jeung En Gedi; genep kota katut desa-desa sakurilingeunana.","Nibsan, Kota Garam dan En-Gedi; enam kota dengan desa-desanya.",0.8821,1.0,0,1.0,High
Yosua:1:63,su-id,3,3,Yosua 16,Yosua 16,1.0,1.0,0,1.0,High
Yosua:1:63,su-id,1,1,Tapi urang Yebus mah anu maratuh di Yerusalem ku urang Yuda henteu bisa disingkahkeun.,"Tetapi orang Yebus, penduduk kota Yerusalem, tidak dapat dihalau oleh bani Yehuda.",0.8806,1.0,2,1.0,Medium
Yosua:1:63,su-id,2,2,Nepi ka ayeuna oge urang Yebus mah araraya bae reujeung urang Yuda.,Jadi orang Yebus itu masih tetap diam bersama-sama dengan bani Yehuda di Yerusalem sampai sekarang.,0.6343,0.722,0,1.0,Medium
Yudas:1:1,su-id,1,1,"Kahatur dumateng dulur-dulur, anu parantos disaur ku Allah, anu diauban ku kaasih Allah nu jumeneng Rama, anu diraksa ku Yesus Kristus.","Dari Yudas, hamba Yesus Kristus dan saudara Yakobus, kepada mereka, yang terpanggil, yang dikasihi dalam Allah Bapa, dan yang dipelihara untuk Yesus Kristus.",0.6711,0.931,2,1.0,Medium
Yudas:1:2,su-id,1,1,Mugia aranjeun mareunang rahmat rahayu jeung nugraha ti Allah.,"Rahmat, damai sejahtera dan kasih kiranya melimpahi kamu.",0.6263,1.0,1,1.0,Medium
Yudas:1:4,su-id,2,2,"Eta teh henteu ngaraku ka Yesus Kristus anu jadi Panguasa tunggal, Gusti urang.","Mereka adalah orang-orang yang fasik, yang menyalahgunakan kasih karunia Allah kita untuk melampiaskan hawa nafsu mereka, dan yang menyangkal satu-satunya Penguasa dan Tuhan kita, Yesus Kristus.",0.6472,0.441,2,1.0,Low
Yudas:1:5,su-id,1,1,"Allah geus ngajait urang Israil ti Mesir, tapi saterusna umat-Na anu henteu palercaya kana pangandika-Na mah ku Mantenna dibasmi.","Tetapi, sekalipun kamu telah mengetahui semuanya itu dan tidak meragukannya lagi, aku ingin mengingatkan kamu bahwa memang Tuhan menyelamatkan umat-Nya dari tanah Mesir, namun sekali lagi membinasakan mereka yang tidak percaya.",0.6394,0.676,2,1.0,Medium
Yudas:1:6,su-id,1,1,"Sarta sing aringet oge, malaikat-malaikat anu parundung ti tempatna lantaran teu sarugema ku pangkatna, ku Allah diberok di tempat anu poek mongkleng di handap, dibarogod ku rante langgeng, ngadago hukumanana engke dina poe nu hebat.","Dan bahwa Ia menahan malaikat-malaikat yang tidak taat pada batas-batas kekuasaan mereka, tetapi yang meninggalkan tempat kediaman mereka, dengan belenggu abadi di dalam dunia kekelaman sampai penghakiman pada hari besar,",0.7206,0.881,1,1.0,Medium
Yudas:1:7,su-id,1,1,Nya kitu deui halna urang Sadumu jeung Gomora jeung kota-kota anu dareukeut ka dinya.,"sama seperti Sodom dan Gomora dan kota-kota sekitarnya, yang dengan cara yang sama melakukan percabulan dan mengejar kepuasan-kepuasan yang tak wajar, telah menanggung siksaan api kekal sebagai peringatan kepada semua orang.",0.608,0.447,2,1.0,Low
Yudas:1:8,su-id,3,1,"Maranehna ngarerendah kakawasaan Allah, jeung ngahina ka mahluk-mahluk mulya di sawarga.",Namun demikian orang-orang yang bermimpi-mimpian ini juga mencemarkan tubuh mereka dan menghina kekuasaan Allah serta menghujat semua yang mulia di sorga.,0.6524,0.577,1,1.0,Medium
Yudas:1:9,su-id,2,1,"Waktu anjeunna padu jeung Iblis parebut hak kana layon Musa, teu wantuneun nganggo kecap-kecap anu sipatna ngahina, ukur nyaurkeun kieu, ""Sing dibendon anjeun ku Allah!""","Tetapi penghulu malaikat, Mikhael, ketika dalam suatu perselisihan bertengkar dengan Iblis mengenai mayat Musa, tidak berani menghakimi Iblis itu dengan kata-kata hujatan, tetapi berkata: ""Kiranya Tuhan menghardik engkau!""",0.6858,0.868,2,1.0,Medium
Yudas:1:12,su-id,3,1,"Kalakuanana ibarat mega ditiup angin tapi teu nurunkeun hujan; ibarat tangkal nu tara buahan kajeun keur usum, cara tangkal anu geus rungkad jeung akar-akarna, kawas tangkal paeh.","Mereka inilah noda dalam perjamuan kasihmu, di mana mereka tidak malu-malu melahap dan hanya mementingkan dirinya sendiri; mereka bagaikan awan yang tak berair, yang berlalu ditiup angin; mereka bagaikan pohon-pohon yang dalam musim gugur tidak menghasilkan buah, pohon-pohon yang terbantun dengan akar-akarnya dan yang mati sama sekali.",0.6503,0.541,2,1.0,Medium
Yudas:1:14,su-id,1,1,"Hal jelema-jelema anu kawas kieu baheula geus diwejangkeun ku Hanok, turunan Adam anu katujuh, kieu, ""Pangeran baris sumping diiring ku mangrebu-rebu malaikat anu saruci,","Juga tentang mereka Henokh, keturunan ketujuh dari Adam, telah bernubuat, katanya: ""Sesungguhnya Tuhan datang dengan beribu-ribu orang kudus-Nya,",0.658,0.848,1,1.0,Medium
Yudas:1:15,su-id,1,1,"kersa-Na mariksa perkara sakabeh jelema, baris ngahukum ka sakur anu kalakuanana doraka, anu omong-omonganana nyarogok ngalawan ka Mantenna!""","hendak menghakimi semua orang dan menjatuhkan hukuman atas orang-orang fasik karena semua perbuatan fasik, yang mereka lakukan dan karena semua kata-kata nista, yang diucapkan orang-orang berdosa yang fasik itu terhadap Tuhan.""",0.6413,0.634,1,1.0,Medium
Yudas:1:17,su-id,1,1,"Tapi dulur-dulur sing aringet kana kasauran rasul-rasulna Gusti urang Yesus Kristus, bareto.","Tetapi kamu, saudara-saudaraku yang kekasih, ingatlah akan apa yang dahulu telah dikatakan kepada kamu oleh rasul-rasul Tuhan kita, Yesus Kristus.",0.6635,0.643,2,1.0,Medium
Yudas:1:18,su-id,1,1,"Geuning saur aranjeunna kieu, ""Mun geus deukeut kana ahir jaman, bakal aya anu daratang maroyokan ka aranjeun, jalma-jalma purah ngumbar napsu anu doraka.""","Sebab mereka telah mengatakan kepada kamu: ""Menjelang akhir zaman akan tampil pengejek-pengejek yang akan hidup menuruti hawa nafsu kefasikan mereka.""",0.6691,0.839,4,1.0,Low
Yudas:1:19,su-id,1,1,"Eta jelema-jelema teh bakal ngayakeun pabengkahan, hirupna diranjah ku hawa napsuna, henteu diancikan ku Roh Suci.",Mereka adalah pemecah belah yang dikuasai hanya oleh keinginan-keinginan dunia ini dan yang hidup tanpa Roh Kudus.,0.6222,0.952,2,1.0,Medium
Yudas:1:21,su-id,1,1,"Sing hirup nyalindung kana asihing Allah, sapanjang aranjeun ngaharepkeun nugraha Gusti urang Yesus Kristus, anu baris nyandak urang kana hirup anu sayakti jeung langgeng.","Peliharalah dirimu demikian dalam kasih Allah sambil menantikan rahmat Tuhan kita, Yesus Kristus, untuk hidup yang kekal.",0.8188,0.741,0,1.0,High
Yudas:1:24,su-id,1,1,"Ka Mantenna, anu kawasa ngaraksa ka aranjeun sangkan hirup aranjeun henteu labuh, anu kawasa nyandak aranjeun ka payuneun kamulyaana-Na dina kaayaan bagja jeung tanpa cela,","Bagi Dia, yang berkuasa menjaga supaya jangan kamu tersandung dan yang membawa kamu dengan tak bernoda dan penuh kegembiraan di hadapan kemuliaan-Nya,",0.7339,0.867,1,1.0,Medium
Yudas:1:25,su-id,2,2,Amin.,Amin.,1.0,1.0,0,1.0,High
Yudas:1:25,su-id,1,1,"ka Mantenna, Allah nu jadi Jurusalamet urang ku karana Yesus Kristus Gusti urang, kasanggakeun kamulyaan, kaagungan, kadigjayaan jeung kakawasaan, ti baheula-baheula, nepi ka ayeuna, nepi ka engke, salalanggengna!","Allah yang esa, Juruselamat kita oleh Yesus Kristus, Tuhan kita, bagi Dia adalah kemuliaan, kebesaran, kekuatan dan kuasa sebelum segala abad dan sekarang dan sampai selama-lamanya.",0.883,0.872,4,1.0,Low
Yunus:1:1,su-id,1,1,Hiji mangsa PANGERAN nimbalan ka Yunus putra Amitai.,"Datanglah firman TUHAN kepada Yunus bin Amitai, demikian:",0.6598,0.9,2,1.0,Medium
Yunus:1:2,su-id,1,1,"Timbalana-Na, ""Maneh kudu indit ka Ninewe, kota nu gede tea.","""Bangunlah, pergilah ke Niniwe, kota yang besar itu, berserulah terhadap mereka, karena kejahatannya telah sampai kepada-Ku.""",0.6118,0.64,2,1.0,Medium
Yunus:1:3,su-id,5,2,"Sanggeus mayar ongkos jalan, anjeunna unggah bareng jeung urang kapal, terus balayar ka nagara Sepanyol, sangkan jauh ti PANGERAN.","Ia membayar biaya perjalanannya, lalu naik kapal itu untuk berlayar bersama-sama dengan mereka ke Tarsis, jauh dari hadapan TUHAN.",0.7126,0.958,1,1.0,Medium
Yunus:1:4,su-id,1,1,"Tapi PANGERAN ngadatangkeun angin ribut di laut, topan kacida gedena nepi ka kapal meh bejad.","Tetapi TUHAN menurunkan angin ribut ke laut, lalu terjadilah badai besar, sehingga kapal itu hampir-hampir terpukul hancur.",0.8025,0.773,1,1.0,High
Yunus:1:7,su-id,1,1,"Matros-matros ngaromong pada batur, ""Urang lotrekeun, supaya kanyahoan saha nu jadi gara-gara nepi ka urang nyorang ieu bahla."" Sanggeus dilotre, lotrena keuna ka jenengan Yunus.","Lalu berkatalah mereka satu sama lain: ""Marilah kita buang undi, supaya kita mengetahui, karena siapa kita ditimpa oleh malapetaka ini."" Mereka membuang undi dan Yunuslah yang kena undi.",0.6946,0.972,2,1.0,Medium
Yunus:1:8,su-id,3,2,Anjeun asal ti mana?,"Apa pekerjaanmu dan dari mana engkau datang, apa negerimu dan dari bangsa manakah engkau?""",0.6799,0.294,1,1.0,Low
Yunus:1:12,su-id,1,1,"Nabi Yunus ngawaler, ""Alungkeun kaula ka laut, engke laut leler.","Sahutnya kepada mereka: ""Angkatlah aku, campakkanlah aku ke dalam laut, maka laut akan menjadi reda dan tidak menyerang kamu lagi.",0.6594,0.56,1,1.0,Medium
Yunus:1:14,su-id,1,1,"Ku sabab kitu maranehna sasambat ka PANGERAN, ""Duh PANGERAN, mugi abdi-abdi sadaya ulah dihukum dugi ka tiwas, wireh abdi-abdi kapaksa kedah ngorbankeun ieu jalmi!","Lalu berserulah mereka kepada TUHAN, katanya: ""Ya TUHAN, janganlah kiranya Engkau biarkan kami binasa karena nyawa orang ini dan janganlah Engkau tanggungkan kepada kami darah orang yang tidak bersalah, sebab Engkau, TUHAN, telah berbuat seperti yang Kaukehendaki.""",0.644,0.717,4,1.0,Low
Yunus:1:15,su-id,1,1,"Geus kitu Yunus ku maranehna digotong, tuluy dialungkeun ka laut.","Kemudian mereka mengangkat Yunus, lalu mencampakkannya ke dalam laut, dan laut berhenti mengamuk.",0.8264,0.75,1,1.0,High
Yunus:1:17,su-id,3,2,Yunus 2,Yunus 2,1.0,1.0,0,1.0,High
Zakharia:1:1,su-id,1,1,"Dina bulan kadalapan taun kadua pamarentahan Darius raja Persia, PANGERAN maparin ieu amanat ka Nabi Jakaria bin Berekya putu Ido.","Dalam bulan yang kedelapan pada tahun kedua zaman Darius datanglah firman TUHAN kepada nabi Zakharia bin Berekhya bin Ido, bunyinya:",0.8298,1.0,1,1.0,High
Zakharia:1:6,su-id,2,2,"Geus kitu kakara tarobat jeung rarumasa yen Kami, PANGERAN Nu Maha Kawasa, geus sapantesna ngahukum ka maranehna, satimpal jeung kalakuanana, sarta luyu jeung putusan Kami.""","Maka bertobatlah mereka serta berkata: Sebagaimana TUHAN semesta alam bermaksud mengambil tindakan terhadap kita sesuai dengan tingkah laku kita dan perbuatan kita, demikianlah Ia mengambil tindakan terhadap kita!""",0.6998,0.969,5,1.0,Low
Zakharia:1:7,su-id,1,1,"Dina taun kadua pamarentahan Raja Darius, dina tanggal dua puluh opat bulan kasabelas (Bulan Sebat), PANGERAN maparin ieu amanat suci ka sim kuring dina hiji titingalian ti peuting.","Pada hari yang kedua puluh empat dari bulan yang kesebelas--itulah bulan Syebat--pada tahun yang kedua zaman Darius datanglah firman TUHAN kepada nabi Zakharia bin Berekhya bin Ido, bunyinya:",0.7447,0.917,2,1.0,Medium
Zakharia:1:8,su-id,3,2,"Di pungkureunana aya deui kuda sababaraha hiji, buluna aya nu beureum, nu belang, nu bodas.","Dia sedang berdiri di antara pohon-pohon murad yang di dalam jurang; dan di belakangnya ada kuda-kuda yang merah, yang merah jambu dan yang putih.",0.6036,0.613,3,1.0,Low
Zakharia:1:12,su-id,1,1,"Eta malaikat misaur, ""Nun PANGERAN Nu Maha Kawasa, parantos tujuh puluh taun Gusti bendu ka Yerusalem sareng ka kota-kota di nagri Yuda.","Berbicaralah Malaikat TUHAN itu, katanya: Ya TUHAN semesta alam, berapa lama lagi Engkau tidak menyayangi Yerusalem dan kota-kota Yehuda yang telah tujuh puluh tahun lamanya Kaumurkai itu?",0.8046,0.848,2,1.0,Medium
Zakharia:1:15,su-id,1,1,Tapi Kami pohara jengkelna ka bangsa-bangsa anu keur garenah-genah ngararasakeun aman.,"tetapi sangat besar murka-Ku terhadap bangsa-bangsa yang merasa dirinya aman, yang, sementara Aku murka sedikit, telah membantu menimbulkan kejahatan.",0.6168,0.593,3,1.0,Low
Zakharia:1:16,su-id,2,2,"Bait Kami rek diadegkeun deui, sarta kota Yerusalem rek dipulihkeun.""","Rumah-Ku akan didirikan pula di sana, demikianlah firman TUHAN semesta alam, dan tali pengukur akan direntangkan lagi di atas Yerusalem.",0.6242,0.52,1,1.0,Medium
Zakharia:1:16,su-id,1,1,"Ku sabab eta Kami perlu ka Yerusalem deui, arek nembongkeun kanyaah ka eta kota.","Sebab itu, beginilah firman TUHAN, Aku kembali lagi kepada Yerusalem dengan kasih sayang.",0.6129,1.0,1,1.0,Medium
Zakharia:1:17,su-id,1,1,"Eta malaikat miwarang deui supaya kaula ngembarkeun kieu, ""Dawuhan PANGERAN Nu Maha Kawasa, kota-kota Mantenna baris makmur deui, sarta Yerusalem bakal ditulungan sakali deui jeung bakal diangken yen jadi kota kagungana-Na.""","Serukanlah ini selanjutnya: Beginilah firman TUHAN semesta alam: Kota-kota-Ku akan berlimpah-limpah pula dengan kebajikan, dan TUHAN akan menghiburkan Sion dan akan memilih Yerusalem pula.""",0.7113,0.854,4,1.0,Low
Zakharia:1:19,su-id,1,1,"Sim kuring nanyakeun ka malaikat anu geus sasauran ka kaula tea, ""Naon hartosna eta tanduk?"" Waleranana, ""Eta teh kakawasaan di dunya, anu ngawurkeun urang Yuda, urang Israil, jeung urang Yerusalem nepi ka pabalencar.""","Lalu aku bertanya kepada malaikat yang berbicara dengan aku itu: ""Apakah arti semuanya ini?"" Maka ia menjawab aku: ""Inilah tanduk-tanduk yang telah menyerakkan Yehuda, Israel dan Yerusalem.""",0.8235,0.864,6,1.0,Low
Zakharia:1:21,su-id,1,1,"Kaula nanyakeun, ""Eta bade naon?"" Mantenna ngawaler, ""Arek ngoyagkeun jeung ngagulingkeun bangsa-bangsa, anu geus ngaburak-barik Yuda jeung ngaburencaykeun jalma-jalmana."" Zakharia 2","Lalu aku bertanya: ""Orang-orang ini datang untuk melakukan apa?"" Maka ia menjawab: ""Inipun adalah tanduk-tanduk yang telah menyerakkan Yehuda, sehingga tidak seorangpun berani mengangkat kepalanya.",0.6026,0.973,4,1.0,Low
Zakharia:1:22,su-id,1,1,"Loba jalma jeung bangsa-bangsa anu kuat bakal daratang ka Yerusalem, seja ngabarakti ka PANGERAN Nu Maha Kawasa jeung menta berkah Mantenna.","Jadi banyak bangsa dan suku-suku bangsa yang kuat akan datang mencari TUHAN semesta alam di Yerusalem dan melunakkan hati TUHAN.""",0.8217,0.96,1,1.0,High
Zakharia:1:23,su-id,1,1,"Harita, sapuluh jalma urang asing bakal datang ka urang Yahudi saurang ngaromong kieu, 'Kaula ge hayang bagja cara anjeun; rehna kaula nguping yen anjeun diberkahan ku Allah.'"" Zakharia 9","Beginilah firman TUHAN semesta alam: ""Pada waktu itu sepuluh orang dari berbagai-bagai bangsa dan bahasa akan memegang kuat-kuat punca jubah seorang Yahudi dengan berkata: Kami mau pergi menyertai kamu, sebab telah kami dengar, bahwa Allah menyertai kamu!"" Zakharia 9",0.6811,0.7,4,1.0,Low
Zefanya:1:1,su-id,1,1,"Ieu pesen Allah ka Nabi Sepanya, putra Raja Hiskia anak Amarya anak Gedalya anak Kusi.","Firman TUHAN yang datang kepada Zefanya bin Kusyi bin Gedalya bin Amarya bin Hizkia dalam zaman Yosia bin Amon, raja Yehuda.",0.7631,0.739,0,1.0,Medium
Zefanya:1:3,su-id,1,1,"jelema, sato, manuk, lauk.",Aku akan menyapu manusia dan hewan; Aku akan menyapu burung-burung di udara dan ikan-ikan di laut.,0.6578,0.364,4,1.0,Low
Zefanya:1:4,su-id,1,1,Kami rek ngahukum urang Yerusalem jeung urang Yuda.,Aku akan mengacungkan tangan-Ku terhadap Yehuda dan terhadap segenap penduduk Yerusalem.,0.6955,0.643,0,1.0,Medium
Zefanya:1:5,su-id,2,1,"Jeung rek ngabasmi jelema-jelema anu ngabakti ka Kami sarta geus ikrar arek satia, tapi osok sumpah nyebut ngaran Dewa Milkom.","juga mereka yang sujud menyembah di atas sotoh kepada tentara langit dan mereka yang menyembah dengan bersumpah setia kepada TUHAN, namun di samping itu bersumpah demi Dewa Milkom,",0.6091,0.8,1,1.0,Medium
Zefanya:1:6,su-id,1,1,"Kami rek ngabasmi jelema-jelema anu naringgalkeun sarta teu aranut deui ka Kami, jeung tara daratang menta tungtunan Kami.""","serta mereka yang berbalik dari pada TUHAN, yang tidak mencari TUHAN dan tidak menanyakan petunjuk-Nya.""",0.6264,0.87,0,1.0,Medium
Zefanya:1:8,su-id,1,1,"Timbalan PANGERAN, ""Dina poean meuncitan, Kami rek ngahukum para gegeden, anak-anak raja, jeung sakabeh anu make adat bangsa lian.","""Pada hari perjamuan korban TUHAN itu Aku akan menghukum para pemuka, para anak-anak raja dan semua orang yang memakai pakaian asing.",0.7486,0.963,3,1.0,Low
Zefanya:1:13,su-id,1,1,"Harta bandana bakal dirampas, imah-imahna bakal diburak-barik.",Maka harta kekayaannya akan dirampas dan rumah-rumahnya akan menjadi sunyi sepi.,0.8357,0.929,1,1.0,High
Zefanya:1:13,su-id,2,2,"Pamohalan maranehna bakal bisa nyaricingan imah sorangan, atawa ngarinum anggur pelakna sorangan.""","Apabila mereka mendirikan rumah, mereka tidak akan mendiaminya; apabila mereka membuat kebun anggur, mereka tidak akan minum anggurnya.""",0.6572,0.652,2,1.0,Medium
Zefanya:1:14,su-id,1,1,"Poe agung PANGERAN geus deukeut, deukeut naker, bakal gancang datang.","Sudah dekat hari TUHAN yang hebat itu, sudah dekat dan datang dengan cepat sekali!",0.785,0.812,2,1.0,Medium
Zefanya:1:15,su-id,1,1,"Eta poe pinuh ku hawa amarah, poe sangsara, poe tunggara, poe ngalebur, poe ngaruksak, poe poek, poe cilaka, poe mendung, poe kasaput ku mega,","Hari kegemasan hari itu, hari kesusahan dan kesulitan, hari kemusnahan dan pemusnahan, hari kegelapan dan kesuraman, hari berawan dan kelam,",0.7103,0.758,4,1.0,Low
