verse_id,sent_idx,sent_id,su_sentence,id_sentence,en_sentence,su_tokens,id_tokens,en_tokens,flag_su_id_emb,flag_su_en_emb
Yohanes:1:55,1,Yohanes:1:55#1,"Sabab daging Kami teh sajatina kadaharan, getih Kami sajatina inuman.",Sebab daging-Ku adalah benar-benar makanan dan darah-Ku adalah benar-benar minuman.,"For my flesh is true food, and my blood is true drink.","Sabab daging Kami teh sajatina kadaharan , getih Kami sajatina inuman .",Sebab daging - Ku adalah benar - benar makanan dan darah - Ku adalah benar - benar minuman .,"For my flesh is true food , and my blood is true drink .",Medium,High
Yohanes:1:56,1,Yohanes:1:56#1,"Anu ngadahar daging Kami jeung nginum getih Kami, bakal hirup di Kami, nya kitu deui Kami bakal hirup di manehna.","Barangsiapa makan daging-Ku dan minum darah-Ku, ia tinggal di dalam Aku dan Aku di dalam dia.","The one who eats my flesh and drinks my blood resides in me, and I in him.","Anu ngadahar daging Kami jeung nginum getih Kami , bakal hirup di Kami , nya kitu deui Kami bakal hirup di manehna .","Barangsiapa makan daging - Ku dan minum darah - Ku , ia tinggal di dalam Aku dan Aku di dalam dia .","The one who eats my flesh and drinks my blood resides in me , and I in him .",High,Medium
Yohanes:1:57,1,Yohanes:1:57#1,"Kami diutus ku Rama anu jumeneng hirup, sarta ku karana Mantenna Kami oge hirup.","Sama seperti Bapa yang hidup mengutus Aku dan Aku hidup oleh Bapa, demikian juga barangsiapa yang memakan Aku, akan hidup oleh Aku.","Just as the living Father sent me, and I live because of the Father, so the one who consumes me will live because of me.","Kami diutus ku Rama anu jumeneng hirup , sarta ku karana Mantenna Kami oge hirup .","Sama seperti Bapa yang hidup mengutus Aku dan Aku hidup oleh Bapa , demikian juga barangsiapa yang memakan Aku , akan hidup oleh Aku .","Just as the living Father sent me , and I live because of the Father , so the one who consumes me will live because of me .",Medium,Medium
Yohanes:1:57,2,Yohanes:1:57#2,Nya kitu keneh sakur anu ngadahar daging Kami bakal hirup ku karana Kami.,,,Nya kitu keneh sakur anu ngadahar daging Kami bakal hirup ku karana Kami .,,,,
Yohanes:1:58,1,Yohanes:1:58#1,"Nya ieu Kami, roti anu turun ti sawarga teh.","Inilah roti yang telah turun dari sorga, bukan roti seperti yang dimakan nenek moyangmu dan mereka telah mati.","This is the bread that came down from heaven; it is not like the bread your ancestors ate, but then later died.","Nya ieu Kami , roti anu turun ti sawarga teh .","Inilah roti yang telah turun dari sorga , bukan roti seperti yang dimakan nenek moyangmu dan mereka telah mati .","This is the bread that came down from heaven ; it is not like the bread your ancestors ate , but then later died .",,
Yohanes:1:58,2,Yohanes:1:58#2,Anu ngadahar ieu roti bakal hirup salalanggengna.,"Barangsiapa makan roti ini, ia akan hidup selama-lamanya.""","The one who eats this bread will live forever.""",Anu ngadahar ieu roti bakal hirup salalanggengna .,"Barangsiapa makan roti ini , ia akan hidup selama - lamanya . ""","The one who eats this bread will live forever . """,Medium,Medium
Yohanes:1:58,3,Yohanes:1:58#3,"Roti anu didalahar ku karuhun maraneh mah lain roti anu ieu, anu matak tetep bae ahirna mah maraot.""",,,"Roti anu didalahar ku karuhun maraneh mah lain roti anu ieu , anu matak tetep bae ahirna mah maraot . """,,,,
Yohanes:1:59,1,Yohanes:1:59#1,"Yesus ngawulangkeun hal ieu teh di Kapernaum, di imah ibadah.",Semuanya ini dikatakan Yesus di Kapernaum ketika Ia mengajar di rumah ibadat.,Jesus said these things while he was teaching in the synagogue in Capernaum.,"Yesus ngawulangkeun hal ieu teh di Kapernaum , di imah ibadah .",Semuanya ini dikatakan Yesus di Kapernaum ketika Ia mengajar di rumah ibadat .,Jesus said these things while he was teaching in the synagogue in Capernaum .,High,Medium
Yohanes:1:60,1,Yohanes:1:60#1,"Loba panganut Yesus anu ngaromongkeun eta piwulang, pokna, ""Beurat teuing eta pangajaran teh!","Sesudah mendengar semuanya itu banyak dari murid-murid Yesus yang berkata: ""Perkataan ini keras, siapakah yang sanggup mendengarkannya?""","Then many of his disciples, when they heard these things, said, ""This is a difficult saying!","Loba panganut Yesus anu ngaromongkeun eta piwulang , pokna , "" Beurat teuing eta pangajaran teh !","Sesudah mendengar semuanya itu banyak dari murid - murid Yesus yang berkata : "" Perkataan ini keras , siapakah yang sanggup mendengarkannya ? ""","Then many of his disciples , when they heard these things , said , "" This is a difficult saying !",Low,Low
Yohanes:1:60,2,Yohanes:1:60#2,"Saha nu bisa narima?""",,"Who can understand it?""","Saha nu bisa narima ? """,,"Who can understand it ? """,,High
Yohanes:1:61,1,Yohanes:1:61#1,"Yesus oge uningaeun yen loba anu ngaromel kitu, tuluy ngalahir ka maranehna, ""Maraneh rek malundur ku hal ieu?","Yesus yang di dalam hati-Nya tahu, bahwa murid-murid-Nya bersungut-sungut tentang hal itu, berkata kepada mereka: ""Adakah perkataan itu menggoncangkan imanmu?","When Jesus was aware that his disciples were complaining about this, he said to them, ""Does this cause you to be offended?","Yesus oge uningaeun yen loba anu ngaromel kitu , tuluy ngalahir ka maranehna , "" Maraneh rek malundur ku hal ieu ?","Yesus yang di dalam hati - Nya tahu , bahwa murid - murid - Nya bersungut - sungut tentang hal itu , berkata kepada mereka : "" Adakah perkataan itu menggoncangkan imanmu ?","When Jesus was aware that his disciples were complaining about this , he said to them , "" Does this cause you to be offended ?",Medium,Medium
Yohanes:1:62,1,Yohanes:1:62#1,"Lamun kitu, kumaha upama engke maraneh narenjo Putra Manusa mulang ka tempat asal-Na?","Dan bagaimanakah, jikalau kamu melihat Anak Manusia naik ke tempat di mana Ia sebelumnya berada?",Then what if you see the Son of Man ascending where he was before?,"Lamun kitu , kumaha upama engke maraneh narenjo Putra Manusa mulang ka tempat asal - Na ?","Dan bagaimanakah , jikalau kamu melihat Anak Manusia naik ke tempat di mana Ia sebelumnya berada ?",Then what if you see the Son of Man ascending where he was before ?,Medium,
Yohanes:1:63,1,Yohanes:1:63#1,"Anu mere hirup teh Roh Allah, kakuatan manusa mah taya gunana naon-naon.","Rohlah yang memberi hidup, daging sama sekali tidak berguna.",The Spirit is the one who gives life; human nature is of no help!,"Anu mere hirup teh Roh Allah , kakuatan manusa mah taya gunana naon - naon .","Rohlah yang memberi hidup , daging sama sekali tidak berguna .",The Spirit is the one who gives life ; human nature is of no help !,Medium,Low
Yohanes:1:63,2,Yohanes:1:63#2,Anu ku Kami dicaturkeun teh nya eta Roh Allah anu mere hirup.,Perkataan-perkataan yang Kukatakan kepadamu adalah roh dan hidup.,The words that I have spoken to you are spirit and are life.,Anu ku Kami dicaturkeun teh nya eta Roh Allah anu mere hirup .,Perkataan - perkataan yang Kukatakan kepadamu adalah roh dan hidup .,The words that I have spoken to you are spirit and are life .,Medium,
Yohanes:1:64,1,Yohanes:1:64#1,"Tapi di maraneh aya anu henteu palercaya kana hal eta."" (Ti samemehna oge Yesus memang geus uningaeun, mana nu bakal moal percaya, jeung saha anu bakal ngahianat ka Anjeunna.)","Tetapi di antaramu ada yang tidak percaya."" Sebab Yesus tahu dari semula, siapa yang tidak percaya dan siapa yang akan menyerahkan Dia.","But there are some of you who do not believe."" (For Jesus had already known from the beginning who those were who did not believe, and who it was who would betray him.)","Tapi di maraneh aya anu henteu palercaya kana hal eta . "" ( Ti samemehna oge Yesus memang geus uningaeun , mana nu bakal moal percaya , jeung saha anu bakal ngahianat ka Anjeunna . )","Tetapi di antaramu ada yang tidak percaya . "" Sebab Yesus tahu dari semula , siapa yang tidak percaya dan siapa yang akan menyerahkan Dia .","But there are some of you who do not believe . "" ( For Jesus had already known from the beginning who those were who did not believe , and who it was who would betray him . )",High,High
Yohanes:1:65,1,Yohanes:1:65#1,"Pilahir-Na deui, ""Nya ieu sababna nu matak Kami nyebutkeun yen moal aya anu bisa datang ka Kami lamun lain ku pangersa Rama.""","Lalu Ia berkata: ""Sebab itu telah Kukatakan kepadamu: Tidak ada seorangpun dapat datang kepada-Ku, kalau Bapa tidak mengaruniakannya kepadanya.""","So Jesus added, ""Because of this I told you that no one can come to me unless the Father has allowed him to come.""","Pilahir - Na deui , "" Nya ieu sababna nu matak Kami nyebutkeun yen moal aya anu bisa datang ka Kami lamun lain ku pangersa Rama . ""","Lalu Ia berkata : "" Sebab itu telah Kukatakan kepadamu : Tidak ada seorangpun dapat datang kepada - Ku , kalau Bapa tidak mengaruniakannya kepadanya . ""","So Jesus added , "" Because of this I told you that no one can come to me unless the Father has allowed him to come . """,Medium,Low
Yohanes:1:66,1,Yohanes:1:66#1,"Ti semet harita loba panganut Yesus anu naringgalkeun ka Anjeunna, embungeun marilu deui.",Mulai dari waktu itu banyak murid-murid-Nya mengundurkan diri dan tidak lagi mengikut Dia.,After this many of his disciples quit following him and did not accompany him any longer.,"Ti semet harita loba panganut Yesus anu naringgalkeun ka Anjeunna , embungeun marilu deui .",Mulai dari waktu itu banyak murid - murid - Nya mengundurkan diri dan tidak lagi mengikut Dia .,After this many of his disciples quit following him and did not accompany him any longer .,Low,
Yohanes:1:67,1,Yohanes:1:67#1,"""Kumaha ari maraneh, arek milu naringgalkeun?"" Yesus mariksa ka murid-murid-Na.","Maka kata Yesus kepada kedua belas murid-Nya: ""Apakah kamu tidak mau pergi juga?""","So Jesus said to the twelve, ""You don't want to go away too, do you?""",""" Kumaha ari maraneh , arek milu naringgalkeun ? "" Yesus mariksa ka murid - murid - Na .","Maka kata Yesus kepada kedua belas murid - Nya : "" Apakah kamu tidak mau pergi juga ? ""","So Jesus said to the twelve , "" You don't want to go away too , do you ? """,Medium,
Yohanes:1:68,1,Yohanes:1:68#1,"""Gusti,"" ceuk Simon Petrus, ""ka saha abdi-abdi kedah indit upami ngantunkeun?","Jawab Simon Petrus kepada-Nya: ""Tuhan, kepada siapakah kami akan pergi?","Simon Peter answered him, ""Lord, to whom would we go?",""" Gusti , "" ceuk Simon Petrus , "" ka saha abdi - abdi kedah indit upami ngantunkeun ?","Jawab Simon Petrus kepada - Nya : "" Tuhan , kepada siapakah kami akan pergi ?","Simon Peter answered him , "" Lord , to whom would we go ?",Medium,Medium
Yohanes:1:68,2,Yohanes:1:68#2,Gusti nu kagungan pangandika nu maparin hirup langgeng.,Perkataan-Mu adalah perkataan hidup yang kekal;,You have the words of eternal life.,Gusti nu kagungan pangandika nu maparin hirup langgeng .,Perkataan - Mu adalah perkataan hidup yang kekal ;,You have the words of eternal life .,,Medium
Yohanes:1:69,1,Yohanes:1:69#1,"Abdi-abdi percanten, sareng yakin Gusti teh Utusan Suci ti Allah.""","dan kami telah percaya dan tahu, bahwa Engkau adalah Yang Kudus dari Allah.""","We have come to believe and to know that you are the Holy One of God!""","Abdi - abdi percanten , sareng yakin Gusti teh Utusan Suci ti Allah . ""","dan kami telah percaya dan tahu , bahwa Engkau adalah Yang Kudus dari Allah . ""","We have come to believe and to know that you are the Holy One of God ! """,High,Medium
Yohanes:1:70,1,Yohanes:1:70#1,"Pilahir Yesus, ""Kami milih maraneh teh dua welas urang, lain?","Jawab Yesus kepada mereka: ""Bukankah Aku sendiri yang telah memilih kamu yang dua belas ini?","Jesus replied, ""Didn't I choose you, the twelve, and yet one of you is the devil?""","Pilahir Yesus , "" Kami milih maraneh teh dua welas urang , lain ?","Jawab Yesus kepada mereka : "" Bukankah Aku sendiri yang telah memilih kamu yang dua belas ini ?","Jesus replied , "" Didn't I choose you , the twelve , and yet one of you is the devil ? """,Low,Medium
Yohanes:1:70,2,Yohanes:1:70#2,"Tapi anu saurang mah roh jahat!""","Namun seorang di antaramu adalah Iblis.""",,"Tapi anu saurang mah roh jahat ! ""","Namun seorang di antaramu adalah Iblis . """,,Medium,
Yohanes:1:71,1,Yohanes:1:71#1,"Anu dimaksad ku Anjeunna nya eta Yudas bin Simon Iskariot, sabab manehna enya oge murid Anjeunna keneh, engkena bakal ngahianat ka Anjeunna.","Yang dimaksudkan-Nya ialah Yudas, anak Simon Iskariot; sebab dialah yang akan menyerahkan Yesus, dia seorang di antara kedua belas murid itu.","(Now he said this about Judas son of Simon Iscariot, for Judas, one of the twelve, was going to betray him.) Yohanes 7","Anu dimaksad ku Anjeunna nya eta Yudas bin Simon Iskariot , sabab manehna enya oge murid Anjeunna keneh , engkena bakal ngahianat ka Anjeunna .","Yang dimaksudkan - Nya ialah Yudas , anak Simon Iskariot ; sebab dialah yang akan menyerahkan Yesus , dia seorang di antara kedua belas murid itu .","( Now he said this about Judas son of Simon Iscariot , for Judas , one of the twelve , was going to betray him . ) Yohanes 7",Low,Low
Yohanes:1:71,2,Yohanes:1:71#2,Yohanes 7,Yohanes 7,,Yohanes 7,Yohanes 7,,High,
Yosua:1:1,1,Yosua:1:1#1,"Sanggeus Musa, abdi Allah tea pupus, PANGERAN nimbalan ka pangbantuna Musa, nya eta Yosua putra Nun.","Sesudah Musa hamba TUHAN itu mati, berfirmanlah TUHAN kepada Yosua bin Nun, abdi Musa itu, demikian:","After Moses theLord's servant died, theLordsaid to Joshua son of Nun, Moses' assistant:","Sanggeus Musa , abdi Allah tea pupus , PANGERAN nimbalan ka pangbantuna Musa , nya eta Yosua putra Nun .","Sesudah Musa hamba TUHAN itu mati , berfirmanlah TUHAN kepada Yosua bin Nun , abdi Musa itu , demikian :","After Moses theLord's servant died , theLordsaid to Joshua son of Nun , Moses' assistant :",High,Medium
Yosua:1:2,1,Yosua:1:2#1,"Timbalana-Na, ""Musa abdi Kami geus tilar dunya.","""Hamba-Ku Musa telah mati; sebab itu bersiaplah sekarang, seberangilah sungai Yordan ini, engkau dan seluruh bangsa ini, menuju negeri yang akan Kuberikan kepada mereka, kepada orang Israel itu.","""Moses my servant is dead.","Timbalana - Na , "" Musa abdi Kami geus tilar dunya .",""" Hamba - Ku Musa telah mati ; sebab itu bersiaplah sekarang , seberangilah sungai Yordan ini , engkau dan seluruh bangsa ini , menuju negeri yang akan Kuberikan kepada mereka , kepada orang Israel itu .",""" Moses my servant is dead .",,Medium
Yosua:1:2,2,Yosua:1:2#2,"Ayeuna maneh katut bangsa Israil geura tarapti meuntasan Walungan Yordan, geusan asup ka tanah anu ku Kami rek dibikeun ka maranehna tea.",,Get ready!,"Ayeuna maneh katut bangsa Israil geura tarapti meuntasan Walungan Yordan , geusan asup ka tanah anu ku Kami rek dibikeun ka maranehna tea .",,Get ready !,Low,
Yosua:1:2,3,Yosua:1:2#3,,,Cross the Jordan River!,,,Cross the Jordan River !,,
Yosua:1:2,4,Yosua:1:2#4,,,Lead these people into the land which I am ready to hand over to them.,,,Lead these people into the land which I am ready to hand over to them .,,
Yosua:1:3,1,Yosua:1:3#1,"Kami geus nyarita ka Musa, yen tanah anu rek disorang teh sagemblengna geus dipasrahkeun ka maneh jeung ka saumat Kami.","Setiap tempat yang akan diinjak oleh telapak kakimu Kuberikan kepada kamu, seperti yang telah Kujanjikan kepada Musa.","I am handing over to you every place you set foot, as I promised Moses.","Kami geus nyarita ka Musa , yen tanah anu rek disorang teh sagemblengna geus dipasrahkeun ka maneh jeung ka saumat Kami .","Setiap tempat yang akan diinjak oleh telapak kakimu Kuberikan kepada kamu , seperti yang telah Kujanjikan kepada Musa .","I am handing over to you every place you set foot , as I promised Moses .",,
Yosua:1:4,1,Yosua:1:4#1,"Legana eta tanah, ti kidul mimiti ti gurun keusik terus ka kaler nepi ka Pagunungan Libanon, ti wetan ti semet walungan gede Walungan Eprat parat ka tanah Het terus ka kulon nepi ka Laut Tengah.","Dari padang gurun dan gunung Libanon yang sebelah sana itu sampai ke sungai besar, yakni sungai Efrat, seluruh tanah orang Het, sampai ke Laut Besar di sebelah matahari terbenam, semuanya itu akan menjadi daerahmu.",Your territory will extend from the wilderness in the south to Lebanon in the north.,"Legana eta tanah , ti kidul mimiti ti gurun keusik terus ka kaler nepi ka Pagunungan Libanon , ti wetan ti semet walungan gede Walungan Eprat parat ka tanah Het terus ka kulon nepi ka Laut Tengah .","Dari padang gurun dan gunung Libanon yang sebelah sana itu sampai ke sungai besar , yakni sungai Efrat , seluruh tanah orang Het , sampai ke Laut Besar di sebelah matahari terbenam , semuanya itu akan menjadi daerahmu .",Your territory will extend from the wilderness in the south to Lebanon in the north .,Medium,
Yosua:1:4,2,Yosua:1:4#2,,,It will extend all the way to the great River Euphrates in the east (including all of Syria) and all the way to the Mediterranean Sea in the west.,,,It will extend all the way to the great River Euphrates in the east ( including all of Syria ) and all the way to the Mediterranean Sea in the west .,,
Yosua:1:5,1,Yosua:1:5#1,"Yosua, saumur-umur ge ka maneh hamo aya nu kuat.","Seorangpun tidak akan dapat bertahan menghadapi engkau seumur hidupmu; seperti Aku menyertai Musa, demikianlah Aku akan menyertai engkau; Aku tidak akan membiarkan engkau dan tidak akan meninggalkan engkau.",No one will be able to resist you all the days of your life.,"Yosua , saumur - umur ge ka maneh hamo aya nu kuat .","Seorangpun tidak akan dapat bertahan menghadapi engkau seumur hidupmu ; seperti Aku menyertai Musa , demikianlah Aku akan menyertai engkau ; Aku tidak akan membiarkan engkau dan tidak akan meninggalkan engkau .",No one will be able to resist you all the days of your life .,,
