book,chapter,verse,en_text,id_text,su_text
Wahyu,1,24,"But to the rest of you in Thyatira, all who do not hold to this teaching (who have not learned the so-called “deep secrets of Satan”), to you I say: I do not put any additional burden on you.","Tetapi kepada kamu, yaitu orang-orang lain di Tiatira, yang tidak mengikuti ajaran itu dan yang tidak menyelidiki apa yang mereka sebut seluk-beluk Iblis, kepada kamu Aku berkata: Aku tidak mau menanggungkan beban lain kepadamu.","Tapi maraneh nu sejen-sejenna di Tiatira, henteu kabawa ku eta pangajaran jahat, teu mariku diajar elmu anu disebut ‘rasiah-rasiah Iblis anu jarero’. Kami jangji moal nambah kasusah nanaon deui."
Wahyu,1,25,"However, hold on to what you have until I come.","Tetapi apa yang ada padamu, peganglah itu sampai Aku datang.",Tapi kudu teguh kana iman nu ayeuna nepi ka Kami datang.
Wahyu,1,26,"And to the one who conquers and who continues in my deeds until the end, I will give him authority over the nations –","Dan barangsiapa menang dan melakukan pekerjaan-Ku sampai kesudahannya, kepadanya akan Kukaruniakan kuasa atas bangsa-bangsa;","(2:26-28) Sakur nu unggul, anu ngalampahkeun pangersa Kami nepi ka tutug, rek dibere kawasa sakumaha kawasa anu katarima ku Kami ti Ama Kami, nya eta kawasa murba ka bangsa-bangsa, kawasa marentah jeung ngagitik maranehna ku iteuk beusi datang ka bubuk kawas pariuk remuk. Jeung rek dibere bentang pajar."
Wahyu,1,27,"he will rule them with an iron rod and like clay jars he will break them to pieces,",dan ia akan memerintah mereka dengan tongkat besi; mereka akan diremukkan seperti tembikar tukang periuk--sama seperti yang Kuterima dari Bapa-Ku--,
Wahyu,1,28,just as I have received the right to rule from my Father – and I will give him the morning star.,dan kepadanya akan Kukaruniakan bintang timur.,
Wahyu,1,29,The one who has an ear had better hear what the Spirit says to the churches.’ Wahyu 3,"Siapa bertelinga, hendaklah ia mendengarkan apa yang dikatakan Roh kepada jemaat-jemaat."" Wahyu 3","Ku sabab kitu, lamun enya baroga ceuli, regepkeun kumaha dawuhan Roh Allah ka jamaah-jamaah!"" Wahyu 3"
Yakobus,1,1,"From James, a slave of God and the Lord Jesus Christ, to the twelve tribes dispersed abroad. Greetings!","Salam dari Yakobus, hamba Allah dan Tuhan Yesus Kristus, kepada kedua belas suku di perantauan.","Sim kuring Yakobus, abdi Allah, abdi Gusti Yesus Kristus. Hatur salamet ka sakumna umat Allah anu sumebar di saalam dunya."
Yakobus,1,2,"My brothers and sisters, consider it nothing but joy when you fall into all sorts of trials,","Saudara-saudaraku, anggaplah sebagai suatu kebahagiaan, apabila kamu jatuh ke dalam berbagai-bagai pencobaan,","Dulur-dulur, upama aranjeun meunang rupa-rupa gogoda, anggap eta saperti meunang rahmat bae,"
Yakobus,1,3,because you know that the testing of your faith produces endurance.,"sebab kamu tahu, bahwa ujian terhadap imanmu itu menghasilkan ketekunan.","sabab aranjeun tarerang, yen lamun aranjeun tetep palercaya ka Gusti dina sajeroning nandangan cocoba, aranjeun bakal leuwih tabah sarta mantep dina iman."
Yakobus,1,4,"And let endurance have its perfect effect, so that you will be perfect and complete, not deficient in anything.","Dan biarkanlah ketekunan itu memperoleh buah yang matang, supaya kamu menjadi sempurna dan utuh dan tak kekurangan suatu apapun.","Sing tetep mantepna, ulah boboleh teu payaan, supaya jadi jelema pasagi dina sagala hal taya kakuranganana."
Yakobus,1,5,"But if anyone is deficient in wisdom, he should ask God, who gives to all generously and without reprimand, and it will be given to him.","Tetapi apabila di antara kamu ada yang kekurangan hikmat, hendaklah ia memintakannya kepada Allah, --yang memberikan kepada semua orang dengan murah hati dan dengan tidak membangkit-bangkit--,maka hal itu akan diberikan kepadanya.","Tapi lamun di antara aranjeun aya anu kurang bijaksana, kudu nyuhunkeun ka Allah supaya dipaparin kabijaksanaan, da Allah mah sipat murah jeung welas asih."
Yakobus,1,6,"But he must ask in faith without doubting, for the one who doubts is like a wave of the sea, blown and tossed around by the wind.","Hendaklah ia memintanya dalam iman, dan sama sekali jangan bimbang, sebab orang yang bimbang sama dengan gelombang laut, yang diombang-ambingkan kian ke mari oleh angin.","Ngan nyuhunkeunana kudu jeung percaya, ulah mangmang. Sabab anu mangmang mah saibarat ombak laut beunang disurung diombang-ambing ku angin."
Yakobus,1,7,"For that person must not suppose that he will receive anything from the Lord,","Orang yang demikian janganlah mengira, bahwa ia akan menerima sesuatu dari Tuhan.","(1:7-8) Jelema kitu hatena midua bae, sikepna taya katangtuanana, jadi ulah ngarepkeun meunang naon-naon ti Pangeran."
Yakobus,1,8,"since he is a double-minded individual, unstable in all his ways.",Sebab orang yang mendua hati tidak akan tenang dalam hidupnya.,
Yakobus,1,9,Now the believer of humble means should take pride in his high position.,"Baiklah saudara yang berada dalam keadaan yang rendah bermegah karena kedudukannya yang tinggi,",Urang Kristen anu miskin kudu muji sukur lamun ku Pangeran dikersakeun menyat.
Yakobus,1,10,"But the rich person’s pride should be in his humiliation, because he will pass away like a wildflower in the meadow.",dan orang kaya karena kedudukannya yang rendah sebab ia akan lenyap seperti bunga rumput.,Urang Kristen anu beunghar kudu muji sukur lamun ku Pangeran dikersakeun nyirorot. Sabab nu beunghar teh bakal euweuh cara kembang jukut.
Yakobus,1,11,For the sun rises with its heat and dries up the meadow; the petal of the flower falls off and its beauty is lost forever. So also the rich person in the midst of his pursuits will wither away.,"Karena matahari terbit dengan panasnya yang terik dan melayukan rumput itu, sehingga gugurlah bunganya dan hilanglah semaraknya. Demikian jugalah halnya dengan orang kaya; di tengah-tengah segala usahanya ia akan lenyap.","Sabab nu beunghar teh bisa tijuralit dina usahana, saibarat jukut keur kembangan di tegal kasorot ku panasna panonpoe, ngadadak perang, kembangna murudul, leungit kaendahanana."
Yakobus,1,12,"Happy is the one who endures testing, because when he has proven to be genuine, he will receive the crown of life that God promised to those who love him.","Berbahagialah orang yang bertahan dalam pencobaan, sebab apabila ia sudah tahan uji, ia akan menerima mahkota kehidupan yang dijanjikan Allah kepada barangsiapa yang mengasihi Dia.","Salamet jelema anu tabah ku gogoda, sabab sanggeusna tamat nahan eta gogoda, manehna bakal nampa ganjaran nya eta hirup anu sajati sakumaha jangji Allah ka sakur anu nyaah ka Mantenna."
Yakobus,1,13,"Let no one say when he is tempted, “I am tempted by God,” for God cannot be tempted by evil, and he himself tempts no one.","Apabila seorang dicobai, janganlah ia berkata: ""Pencobaan ini datang dari Allah!"" Sebab Allah tidak dapat dicobai oleh yang jahat, dan Ia sendiri tidak mencobai siapapun.","Jelema ari keur meunang gogoda ulah ngarasula, ""Ieu cocoba teh ti Allah."" Sabab Allah mah moal kagoda ku kajahatan, jeung tara ngadoja ka sing saha bae."
Yakobus,1,14,But each one is tempted when he is lured and enticed by his own desires.,"Tetapi tiap-tiap orang dicobai oleh keinginannya sendiri, karena ia diseret dan dipikat olehnya.",Jalma beunang kagoda teh lantaran kapincut ku napsuna sorangan.
Yakobus,1,15,"Then when desire conceives, it gives birth to sin, and when sin is full grown, it gives birth to death.","Dan apabila keinginan itu telah dibuahi, ia melahirkan dosa; dan apabila dosa itu sudah matang, ia melahirkan maut.","Hawa napsu anu dijujur ngabalukarkeun dosa; lamun dosa geus meujeuhna gedena, bakal ngabalukarkeun maot."
Yakobus,1,16,"Do not be led astray, my dear brothers and sisters.","Saudara-saudara yang kukasihi, janganlah sesat!","Aranjeun ulah nepi ka katipu, dulur-dulur nu kaasih!"
Yakobus,1,17,"All generous giving and every perfect gift is from above, coming down from the Father of lights, with whom there is no variation or the slightest hint of change.","Setiap pemberian yang baik dan setiap anugerah yang sempurna, datangnya dari atas, diturunkan dari Bapa segala terang; pada-Nya tidak ada perubahan atau bayangan karena pertukaran.","Anu ti sawarga mah kabeh oge kurnia jeung berkah anu hade jeung sampurna, paparin ti Allah anu ngayakeun caang di langit, Allah nu teu owah gingsir, sarta lain anu jadi lantaran poek kana naon bae."
Yakobus,1,18,"By his sovereign plan he gave us birth through the message of truth, that we would be a kind of firstfruits of all he created.","Atas kehendak-Nya sendiri Ia telah menjadikan kita oleh firman kebenaran, supaya kita pada tingkat yang tertentu menjadi anak sulung di antara semua ciptaan-Nya.","Ku pangersa-Na ku manten Allah ngagelarkeun urang ku sabda-Na anu sayakti, supaya ti antara sakabeh mahluk dadamelana-Na urang meunang tempat anu pangutamana."
Yakobus,1,19,"Understand this, my dear brothers and sisters! Let every person be quick to listen, slow to speak, slow to anger.","Hai saudara-saudara yang kukasihi, ingatlah hal ini: setiap orang hendaklah cepat untuk mendengar, tetapi lambat untuk berkata-kata, dan juga lambat untuk marah;","Dulur-dulur, sing cepet kana ngadenge, sing lambat kana nyarita, jeung ulah gancang ambek."
Yakobus,1,20,For human anger does not accomplish God’s righteousness.,sebab amarah manusia tidak mengerjakan kebenaran di hadapan Allah.,Kaambek teh henteu sapuk jeung pangersa Allah.
Yakobus,1,21,"So put away all filth and evil excess and humbly welcome the message implanted within you, which is able to save your souls.","Sebab itu buanglah segala sesuatu yang kotor dan kejahatan yang begitu banyak itu dan terimalah dengan lemah lembut firman yang tertanam di dalam hatimu, yang berkuasa menyelamatkan jiwamu.","Ku sabab kitu, piceun sagala kabiasaan anu kotor jeung jahat. Sing pasrah ka Allah, tarima pangandika-Na anu dipelak dina hate aranjeun, sabab eta teh bisa nyalametkeun aranjeun."
Yakobus,1,22,But be sure you live out the message and do not merely listen to it and so deceive yourselves.,Tetapi hendaklah kamu menjadi pelaku firman dan bukan hanya pendengar saja; sebab jika tidak demikian kamu menipu diri sendiri.,"Eta pangandika-Na ulah ngan semet didengekeun, kudu jeung prak dilampahkeun, supaya ulah disebut nipu diri sorangan."
Yakobus,1,23,"For if someone merely listens to the message and does not live it out, he is like someone who gazes at his own face in a mirror.","Sebab jika seorang hanya mendengar firman saja dan tidak melakukannya, ia adalah seumpama seorang yang sedang mengamat-amati mukanya yang sebenarnya di depan cermin.","Anu ngadenge kana pangandika-Na tapi henteu jeung ngalampahkeunana, eta ibarat anu nilik maneh dina eunteung,"
Yakobus,1,24,For he gazes at himself and then goes out and immediately forgets what sort of person he was.,"Baru saja ia memandang dirinya, ia sudah pergi atau ia segera lupa bagaimana rupanya.","geus nilik maneh mah indit, les poho kana rupa sorangan."
Yakobus,1,25,"But the one who peers into the perfect law of liberty and fixes his attention there, and does not become a forgetful listener but one who lives it out – he will be blessed in what he does.","Tetapi barangsiapa meneliti hukum yang sempurna, yaitu hukum yang memerdekakan orang, dan ia bertekun di dalamnya, jadi bukan hanya mendengar untuk melupakannya, tetapi sungguh-sungguh melakukannya, ia akan berbahagia oleh perbuatannya.","Sabalikna anu nengetkeun hukum anu sampurna, anu bakal nyalametkeun diri tina kajahatan, tur lain ngan semet ngadengekeun, tapi reujeung prakna ngalampahkeun, lampah kitu bakal diberkahan ku Allah."
Yakobus,1,26,"If someone thinks he is religious yet does not bridle his tongue, and so deceives his heart, his religion is futile.","Jikalau ada seorang menganggap dirinya beribadah, tetapi tidak mengekang lidahnya, ia menipu dirinya sendiri, maka sia-sialah ibadahnya.","Jelema anu carekna ibadah tapi henteu nyandet letahna, ibadahna teh cumah bae, sarua jeung ngabobodo maneh."
Yakobus,1,27,Pure and undefiled religion before God the Father is this: to care for orphans and widows in their misfortune and to keep oneself unstained by the world. Yakobus 2,"Ibadah yang murni dan yang tak bercacat di hadapan Allah, Bapa kita, ialah mengunjungi yatim piatu dan janda-janda dalam kesusahan mereka, dan menjaga supaya dirinya sendiri tidak dicemarkan oleh dunia. Yakobus 2","Ibadah anu beresih, anu taya kuciwana di payuneun Allah, nya eta anu rumawat ka nu yatim pahatu, sarta mitulung ka randa nu kasusahan, jeung nyandet diri malar henteu kagendam ku pangajak napsu dunya. Yakobus 2"
Yehezkiel,1,1,"In the thirtieth year, on the fifth day of the fourth month, while I was among the exiles at the Kebar River, the heavens opened and I saw a divine vision.","Pada tahun ketiga puluh, dalam bulan yang keempat, pada tanggal lima bulan itu, ketika aku bersama-sama dengan para buangan berada di tepi sungai Kebar, terbukalah langit dan aku melihat penglihatan-penglihatan tentang Allah.","Sim kuring, Yeheskel bin Busi, pangkat imam. Hirup di nagri Babul, matuh di sisi Walungan Kebar, bareng jeung sasama bangsa Yahudi, jadi boyongan. Dina tanggal lima, bulan kaopat, taun katilu puluh, ningal langit muka. Breh aya titingalan ngeunaan salira Allah."
Yehezkiel,1,2,(On the fifth day of the month – it was the fifth year of King Jehoiachin’s exile –,"Pada tanggal lima bulan itu, yaitu tahun kelima sesudah raja Yoyakhin dibuang,",Harita nincak taun kalima Raja Yoyakin jadi boyongan di nagri Babul.
Yehezkiel,1,3,"the word of the Lord came to the priest Ezekiel the son of Buzi, at the Kebar River in the land of the Babylonians. The hand of theLordcame on him there).","datanglah firman TUHAN kepada imam Yehezkiel, anak Busi, di negeri orang Kasdim di tepi sungai Kebar, dan di sana kekuasaan TUHAN meliputi dia.","Di dinya, di sisi Walungan Kebar, nagri Babul, kakuping gentra PANGERAN nimbalan ka sim kuring, sarta sim kuring keuna ku pangawasa-Na."
Yehezkiel,1,4,"As I watched, I noticed a windstorm coming from the north – an enormous cloud, with lightning flashing, such that bright light rimmed it and came from it like glowing amber from the middle of a fire.","Lalu aku melihat, sungguh, angin badai bertiup dari utara, dan membawa segumpal awan yang besar dengan api yang berkilat-kilat dan awan itu dikelilingi oleh sinar; di dalam, di tengah-tengah api itu kelihatan seperti suasa mengkilat.","Barang tanggah, katingal aya angin topan nebak ti kaler, bray kilat ngaburinyay tina gumplukan mega, langit lebah dinya mani ngagebur. Anu kasorang ku eta kilat mani ruhay cahayaan lir sinar parunggu."
Yehezkiel,1,5,"In the fire were what looked like four living beings. In their appearance they had human form,","Dan di tengah-tengah itu juga ada yang menyerupai empat makhluk hidup dan beginilah kelihatannya mereka: mereka menyerupai manusia,","Di jero topan tea, di tengah-tengahna, aya opat mahluk siga-siga jelema."
Yehezkiel,1,6,but each had four faces and four wings.,tetapi masing-masing mempunyai empat muka dan pada masing-masing ada pula empat sayap.,"Beungeutna opat-opat, jarangjangan opat-opat."
Yehezkiel,1,7,"Their legs were straight, but the soles of their feet were like calves’ feet. They gleamed like polished bronze.",Kaki mereka adalah lurus dan telapak kaki mereka seperti kuku anak lembu; kaki-kaki ini mengkilap seperti tembaga yang baru digosok.,"Sukuna barebeng jeung talapokan siga talapok sapi, harerang kawas parunggu anyar digosok."
